"GEONAME_ID","COUNTRY_ISO_CODE","COUNTRY_NAME","SUBDIVISION_1_NAME","CITY_NAME"
"770045","PL","Poland","Subcarpathian Voivodeship","Jezowe"
"770078","PL","Poland","Warmia-Masuria","Jeziorany"
"770093","PL","Poland","Mazovia","Jesionka"
"770148","PL","Poland","Warmia-Masuria","Jedwabno"
"770157","PL","Poland","Świętokrzyskie","Gmina Jędrzejów"
"770160","PL","Poland","Mazovia","Jednorożec"
"770162","PL","Poland","Mazovia","Jedlnia-Letnisko"
"770165","PL","Poland","Mazovia","Gmina Jedlińsk"
"770201","PL","Poland","Lesser Poland Voivodeship","Jaworzna"
"770216","PL","Poland","Mazovia","Jaworowa"
"770266","PL","Poland","Lesser Poland Voivodeship","Jastrzebie"
"770269","PL","Poland","Mazovia","Jastrzebia"
"770293","PL","Poland","Subcarpathian Voivodeship","Jaslo"
"770370","PL","Poland","Warmia-Masuria","Jaroty"
"770380","PL","Poland","Subcarpathian Voivodeship","Jarosław"
"770425","PL","Poland","Lublin","Janow Lubelski"
"770439","PL","Poland","Warmia-Masuria","Janowiec Koscielny"
"770442","PL","Poland","Subcarpathian Voivodeship","Janowiec"
"770473","PL","Poland","Podlasie","Janów"
"770661","PL","Poland","Lesser Poland Voivodeship","Jadowniki"
"770662","PL","Poland","Mazovia","Jadów"
"770705","PL","Poland","Mazovia","Jablonna Lacka"
"770710","PL","Poland","Mazovia","Jablonna"
"770753","PL","Poland","Lublin","Izabelmont"
"770756","PL","Poland","Mazovia","Izabelin"
"770759","PL","Poland","Subcarpathian Voivodeship","Iwonicz-Zdroj"
"770762","PL","Poland","Lesser Poland Voivodeship","Iwkowa"
"770764","PL","Poland","Mazovia","Iwiczna"
"770775","PL","Poland","Subcarpathian Voivodeship","Iskrzynia"
"770784","PL","Poland","Łódź Voivodeship","Inowlodz"
"770792","PL","Poland","Mazovia","Ilza"
"770798","PL","Poland","Mazovia","Ilow"
"770809","PL","Poland","Podlasie","Ignatki"
"770833","PL","Poland","Subcarpathian Voivodeship","Hyzne"
"770918","PL","Poland","Subcarpathian Voivodeship","Humniska"
"770966","PL","Poland","Lublin","Hrubieszów"
"771001","PL","Poland","Mazovia","Hornowek"
"771158","PL","Poland","Podlasie","Hajnówka"
"771313","PL","Poland","Lesser Poland Voivodeship","Grybow"
"771369","PL","Poland","Lesser Poland Voivodeship","Gronkow"
"771371","PL","Poland","Warmia-Masuria","Gronity"
"771384","PL","Poland","Mazovia","Grojec"
"771394","PL","Poland","Subcarpathian Voivodeship","Grodzisko Dolne"
"771401","PL","Poland","Mazovia","Grodzisk Mazowiecki"
"771412","PL","Poland","Mazovia","Grodzisk"
"771428","PL","Poland","Lesser Poland Voivodeship","Grodek Nad Dunajcem"
"771465","PL","Poland","Lublin","Grobelki"
"771477","PL","Poland","Subcarpathian Voivodeship","Grebow"
"771506","PL","Poland","Podlasie","Grajewo"
"771566","PL","Poland","Subcarpathian Voivodeship","Grabownica Starzenska"
"771621","PL","Poland","Subcarpathian Voivodeship","Grabiny"
"771667","PL","Poland","Mazovia","Gozd Stary"
"771699","PL","Poland","Lesser Poland Voivodeship","Gostwica"
"771729","PL","Poland","Subcarpathian Voivodeship","Gorzyce"
"771735","PL","Poland","Lublin","Gorzkow"
"771779","PL","Poland","Warmia-Masuria","Gorowo Ilaweckie"
"771790","PL","Poland","Subcarpathian Voivodeship","Gorno"
"771804","PL","Poland","Lesser Poland Voivodeship","Gorlice"
"771870","PL","Poland","Mazovia","Gora Kalwaria"
"771895","PL","Poland","Mazovia","Gonczyce"
"771953","PL","Poland","Warmia-Masuria","Gołdap"
"771955","PL","Poland","Subcarpathian Voivodeship","Golcowa"
"771993","PL","Poland","Łódź Voivodeship","Godzianow"
"772023","PL","Poland","Lesser Poland Voivodeship","Gnojnik"
"772033","PL","Poland","Subcarpathian Voivodeship","Gniewczyna"
"772086","PL","Poland","Subcarpathian Voivodeship","Glogow Malopolski"
"772195","PL","Poland","Warmia-Masuria","Giżycko"
"772236","PL","Poland","Mazovia","Gielniow"
"772244","PL","Poland","Lublin","Gielczew"
"772270","PL","Poland","Lesser Poland Voivodeship","Gdow"
"772339","PL","Poland","Mazovia","Garwolin"
"772366","PL","Poland","Lublin","Garbow"
"772465","PL","Poland","Subcarpathian Voivodeship","Frysztak"
"772510","PL","Poland","Warmia-Masuria","Florczaki"
"772570","PL","Poland","Mazovia","Falenty"
"772579","PL","Poland","Mazovia","Falecin"
"772584","PL","Poland","Lublin","Fajslawice"
"772599","PL","Poland","Mazovia","Emolinek"
"772621","PL","Poland","Warmia-Masuria","Ełk"
"772641","PL","Poland","Lublin","Dzwola"
"772644","PL","Poland","Warmia-Masuria","Dzwierzuty"
"772658","PL","Poland","Subcarpathian Voivodeship","Dzikow Stary"
"772722","PL","Poland","Mazovia","Dziekanow Lesny"
"772748","PL","Poland","Warmia-Masuria","Działdowo"
"772768","PL","Poland","Warmia-Masuria","Dywity"
"772772","PL","Poland","Subcarpathian Voivodeship","Dynow"
"772784","PL","Poland","Warmia-Masuria","Dylewo"
"798544","PL","Poland","",""
"772790","PL","Poland","Subcarpathian Voivodeship","Dylagowka"
"772793","PL","Poland","Subcarpathian Voivodeship","Dydnia"
"772822","PL","Poland","Świętokrzyskie","Dwikozy"
"772830","PL","Poland","Lesser Poland Voivodeship","Dursztyn"
"772837","PL","Poland","Świętokrzyskie","Duraczow"
"772857","PL","Poland","Subcarpathian Voivodeship","Dukla"
"772897","PL","Poland","Subcarpathian Voivodeship","Dubiecko"
"772900","PL","Poland","Podlasie","Dubicze Cerkiewne"
"772923","PL","Poland","Lesser Poland Voivodeship","Drwinia"
"772959","PL","Poland","Podlasie","Drohiczyn"
"773026","PL","Poland","Lublin","Dominow"
"773040","PL","Poland","Subcarpathian Voivodeship","Domaradz"
"773050","PL","Poland","Mazovia","Domanice"
"773087","PL","Poland","Podlasie","Doktorce"
"773100","PL","Poland","Podlasie","Dobrzyniewo Duze"
"773148","PL","Poland","Warmia-Masuria","Dobre Miasto"
"773163","PL","Poland","Świętokrzyskie","Dobra"
"773176","PL","Poland","Lesser Poland Voivodeship","Dobczyce"
"773217","PL","Poland","Mazovia","Długosiodło"
"773320","PL","Poland","Subcarpathian Voivodeship","Debowiec"
"773333","PL","Poland","Subcarpathian Voivodeship","Deborzyn"
"773341","PL","Poland","Lesser Poland Voivodeship","Debno"
"773357","PL","Poland","Lublin","Deblin"
"773376","PL","Poland","Subcarpathian Voivodeship","Debina"
"773380","PL","Poland","Subcarpathian Voivodeship","Debica"
"773386","PL","Poland","Mazovia","Debe Wielkie"
"773453","PL","Poland","Świętokrzyskie","Daleszyce"
"773569","PL","Poland","Lesser Poland Voivodeship","Dąbrowa Tarnowska"
"773593","PL","Poland","Podlasie","Dabrowa Bialostocka"
"773685","PL","Poland","Lesser Poland Voivodeship","Czuszow"
"773695","PL","Poland","Subcarpathian Voivodeship","Czudec"
"773704","PL","Poland","Mazovia","Czosnow"
"773713","PL","Poland","Podlasie","Czochanie"
"773773","PL","Poland","Lesser Poland Voivodeship","Czerniec"
"773832","PL","Poland","Lesser Poland Voivodeship","Czchow"
"773852","PL","Poland","Lesser Poland Voivodeship","Czarny Potok"
"773856","PL","Poland","Mazovia","Czarny Las"
"773882","PL","Poland","Mazovia","Czarnow"
"773941","PL","Poland","Podlasie","Czarna Białostocka"
"773969","PL","Poland","Warmia-Masuria","Czarkowy Grad"
"774067","PL","Poland","Świętokrzyskie","Cminsk"
"774069","PL","Poland","Świętokrzyskie","Cmielow"
"774164","PL","Poland","Lesser Poland Voivodeship","Cieniawa"
"774192","PL","Poland","Mazovia","Cieciwa"
"774207","PL","Poland","Podlasie","Gmina Ciechanowiec"
"774208","PL","Poland","Mazovia","Ciechanów"
"774251","PL","Poland","Mazovia","Chyliczki"
"774253","PL","Poland","Mazovia","Chylice"
"774280","PL","Poland","Mazovia","Chrzesne"
"774339","PL","Poland","Lesser Poland Voivodeship","Chronow"
"774367","PL","Poland","Mazovia","Chotomow"
"774393","PL","Poland","Podlasie","Choroszcz"
"774449","PL","Poland","Mazovia","Choiny"
"774468","PL","Poland","Mazovia","Chodkow"
"774472","PL","Poland","Lublin","Chodel"
"774502","PL","Poland","Podlasie","Chmielniki"
"774504","PL","Poland","Świętokrzyskie","Chmielnik"
"774505","PL","Poland","Subcarpathian Voivodeship","Chmielnik"
"774524","PL","Poland","Lublin","Chmiel"
"774554","PL","Poland","Lesser Poland Voivodeship","Gmina Chełmiec"
"774557","PL","Poland","Warmia-Masuria","Chelm"
"774558","PL","Poland","Lublin","Chełm"
"774572","PL","Poland","Świętokrzyskie","Checiny"
"774607","PL","Poland","Subcarpathian Voivodeship","Chalupki"
"774624","PL","Poland","Subcarpathian Voivodeship","Cergowa"
"774638","PL","Poland","Mazovia","Celinow"
"774641","PL","Poland","Mazovia","Celestynów"
"774642","PL","Poland","Łódź Voivodeship","Celestynow"
"774649","PL","Poland","Mazovia","Cegłów"
"774730","PL","Poland","Lublin","Bychawa"
"774742","PL","Poland","Subcarpathian Voivodeship","Buszkowice"
"774747","PL","Poland","Świętokrzyskie","Busko-Zdrój"
"774759","PL","Poland","Warmia-Masuria","Burkat"
"774776","PL","Poland","Subcarpathian Voivodeship","Bukowsko"
"774792","PL","Poland","Lublin","Bukowina"
"774806","PL","Poland","Lesser Poland Voivodeship","Bukowiec"
"774874","PL","Poland","Mazovia","Budziska"
"774903","PL","Poland","Mazovia","Budy Prywatne"
"775068","PL","Poland","Świętokrzyskie","Brzozowka"
"775080","PL","Poland","Świętokrzyskie","Brzozowa"
"775100","PL","Poland","Mazovia","Brzoza"
"775110","PL","Poland","Subcarpathian Voivodeship","Brzostek"
"775136","PL","Poland","Subcarpathian Voivodeship","Brzeznica"
"775178","PL","Poland","Lesser Poland Voivodeship","Brzezie"
"775183","PL","Poland","Lesser Poland Voivodeship","Brzesko"
"775198","PL","Poland","Mazovia","Brzegi"
"858785","PL","Poland","Lublin",""
"858786","PL","Poland","Lesser Poland Voivodeship",""
"858787","PL","Poland","Mazovia",""
"858789","PL","Poland","Podlasie",""
"858790","PL","Poland","Świętokrzyskie",""
"775224","PL","Poland","Mazovia","Gmina Brwinów"
"775242","PL","Poland","Podlasie","Brulino Koski"
"775272","PL","Poland","Świętokrzyskie","Broniszowice"
"775319","PL","Poland","Świętokrzyskie","Brody"
"775331","PL","Poland","Mazovia","Brodacze"
"775341","PL","Poland","Lesser Poland Voivodeship","Bren"
"775350","PL","Poland","Subcarpathian Voivodeship","Bratkowice"
"775358","PL","Poland","Mazovia","Branszczyk"
"775369","PL","Poland","Lublin","Branew Szlachecka"
"775372","PL","Poland","Subcarpathian Voivodeship","Brandwica"
"775493","PL","Poland","Mazovia","Borowie"
"775499","PL","Poland","Warmia-Masuria","Borowe"
"775540","PL","Poland","Warmia-Masuria","Borki Wielbarskie"
"775634","PL","Poland","Łódź Voivodeship","Bolimów"
"775644","PL","Poland","Świętokrzyskie","Bolescice"
"775655","PL","Poland","Podlasie","Bokiny"
"775681","PL","Poland","Podlasie","Bohdan"
"775707","PL","Poland","Warmia-Masuria","Bogumily"
"775708","PL","Poland","Lesser Poland Voivodeship","Bogumilowice"
"775712","PL","Poland","Lublin","Bogucin"
"775713","PL","Poland","Świętokrzyskie","Bogucice"
"775717","PL","Poland","Subcarpathian Voivodeship","Boguchwala"
"775720","PL","Poland","Świętokrzyskie","Gmina Bogoria"
"775736","PL","Poland","Świętokrzyskie","Bodzentyn"
"775740","PL","Poland","Świętokrzyskie","Boduszow"
"775758","PL","Poland","Lesser Poland Voivodeship","Bochnia"
"775772","PL","Poland","Lesser Poland Voivodeship","Bobrowniki Male"
"775777","PL","Poland","Lublin","Bobrowniki"
"775783","PL","Poland","Mazovia","Bobrowiec"
"775784","PL","Poland","Łódź Voivodeship","Bobrowiec"
"775796","PL","Poland","Lesser Poland Voivodeship","Bobowa"
"775820","PL","Poland","Mazovia","Błonie"
"775832","PL","Poland","Warmia-Masuria","Blogoszewo"
"775836","PL","Poland","Świętokrzyskie","Blizyn"
"775840","PL","Poland","Subcarpathian Voivodeship","Blizne"
"775859","PL","Poland","Subcarpathian Voivodeship","Bledowa Tyczynska"
"775865","PL","Poland","Lesser Poland Voivodeship","Blechnarka"
"775866","PL","Poland","Subcarpathian Voivodeship","Blazowa"
"775886","PL","Poland","Warmia-Masuria","Bisztynek"
"775889","PL","Poland","Lesser Poland Voivodeship","Bistuszowa"
"775890","PL","Poland","Warmia-Masuria","Biskupiec"
"775897","PL","Poland","Lublin","Biskupice Lubelskie"
"775899","PL","Poland","Mazovia","Biskupice"
"775908","PL","Poland","Subcarpathian Voivodeship","Bircza"
"775922","PL","Poland","Lublin","Biłgoraj"
"775931","PL","Poland","Świętokrzyskie","Bilcza"
"775932","PL","Poland","Mazovia","Bikowek"
"775952","PL","Poland","Lesser Poland Voivodeship","Biesiadki"
"775969","PL","Poland","Lesser Poland Voivodeship","Bienkowice"
"775976","PL","Poland","Mazovia","Bieniewice"
"775986","PL","Poland","Podlasie","Bielsk Podlaski"
"776000","PL","Poland","Mazovia","Bieliny"
"776015","PL","Poland","Lublin","Bielecha"
"776023","PL","Poland","Mazovia","Bielawa"
"776035","PL","Poland","Lublin","Bielany"
"776053","PL","Poland","Lesser Poland Voivodeship","Biecz"
"776055","PL","Poland","Świętokrzyskie","Biechow"
"776069","PL","Poland","Podlasie","Białystok"
"776077","PL","Poland","Mazovia","Bialy Lug"
"776114","PL","Poland","Mazovia","Bialobrzegi"
"776119","PL","Poland","Lublin","Bialobrzegi"
"776143","PL","Poland","Subcarpathian Voivodeship","Bialka"
"776164","PL","Poland","Mazovia","Biale"
"776169","PL","Poland","Lesser Poland Voivodeship","Biala Woda"
"776175","PL","Poland","Lublin","Biała Podlaska"
"776212","PL","Poland","Lesser Poland Voivodeship","Bessow"
"776214","PL","Poland","Subcarpathian Voivodeship","Besko"
"776234","PL","Poland","Lublin","Bereza"
"776250","PL","Poland","Warmia-Masuria","Bemowo Piskie"
"776252","PL","Poland","Lublin","Belzyce"
"776257","PL","Poland","Mazovia","Belsk Duzy"
"776280","PL","Poland","Subcarpathian Voivodeship","Bedziemysl"
"776292","PL","Poland","Lublin","Beczyn"
"776316","PL","Poland","Lublin","Baszki"
"776332","PL","Poland","Warmia-Masuria","Barwiny"
"776337","PL","Poland","Warmia-Masuria","Bartoszyce"
"776382","PL","Poland","Świętokrzyskie","Bardo"
"776384","PL","Poland","Warmia-Masuria","Barczewo"
"776388","PL","Poland","Warmia-Masuria","Barcikowo"
"776393","PL","Poland","Warmia-Masuria","Barciany"
"776420","PL","Poland","Świętokrzyskie","Baranow"
"776429","PL","Poland","Lublin","Baraki"
"776440","PL","Poland","Mazovia","Baniocha"
"776459","PL","Poland","Świętokrzyskie","Balice"
"776470","PL","Poland","Świętokrzyskie","Bakowiec"
"776530","PL","Poland","Lesser Poland Voivodeship","Bacza"
"776546","PL","Poland","Podlasie","Bachanowo"
"776569","PL","Poland","Mazovia","Babice Nowe"
"776597","PL","Poland","Podlasie","Augustów"
"776603","PL","Poland","Warmia-Masuria","Augamy"
"776641","PL","Poland","Mazovia","Antoniow"
"776647","PL","Poland","Łódź Voivodeship","Antoninow"
"776660","PL","Poland","Lesser Poland Voivodeship","Antolka"
"776674","PL","Poland","Łódź Voivodeship","Annopol"
"776678","PL","Poland","Lublin","Annobor"
"776704","PL","Poland","Mazovia","Andrzejewo"
"776753","PL","Poland","Mazovia","Aleksandrow"
"776756","PL","Poland","Świętokrzyskie","Aleksandrow"
"776773","PL","Poland","Mazovia","Adampol"
"776781","PL","Poland","Podlasie","Adamowizna"
"776788","PL","Poland","Lublin","Gmina Adamów"
"776795","PL","Poland","Świętokrzyskie","Adamow"
"776796","PL","Poland","Lublin","Adamow"
"752967","PL","Poland","Mazovia","Żyrardów"
"753004","PL","Poland","Mazovia","Zwolen"
"753056","PL","Poland","Subcarpathian Voivodeship","Zurawica"
"753119","PL","Poland","Subcarpathian Voivodeship","Zrecin"
"753140","PL","Poland","Lublin","Zolkiewka"
"753178","PL","Poland","Lublin","Gmina Żmudź"
"753200","PL","Poland","Mazovia","Złotokłos"
"753221","PL","Poland","Świętokrzyskie","Gmina Złota"
"753222","PL","Poland","Lesser Poland Voivodeship","Zlota"
"753276","PL","Poland","Mazovia","Zielonka"
"753309","PL","Poland","Mazovia","Zgorzala"
"753319","PL","Poland","Subcarpathian Voivodeship","Zglobien"
"753320","PL","Poland","Lesser Poland Voivodeship","Zglobice"
"753394","PL","Poland","Mazovia","Żelechów"
"753418","PL","Poland","Mazovia","Zegrze"
"753611","PL","Poland","Świętokrzyskie","Zawichost"
"753655","PL","Poland","Mazovia","Zawady"
"753681","PL","Poland","Lesser Poland Voivodeship","Zawada Lanckoronska"
"753742","PL","Poland","Podlasie","Zascianki"
"753787","PL","Poland","Łódź Voivodeship","Zarnow"
"753803","PL","Poland","Podlasie","Zareby"
"753866","PL","Poland","Lublin","Zamość"
"753877","PL","Poland","Mazovia","Zamienie"
"753895","PL","Poland","Podlasie","Zambrów"
"753912","PL","Poland","Mazovia","Zaluski"
"753943","PL","Poland","Subcarpathian Voivodeship","Zaleszany"
"753955","PL","Poland","Mazovia","Zalesie Górne"
"754027","PL","Poland","Lublin","Zakrzowek"
"754069","PL","Poland","Mazovia","Zakroczym"
"754090","PL","Poland","Subcarpathian Voivodeship","Zaklikow"
"754092","PL","Poland","Lesser Poland Voivodeship","Gmina Zakliczyn"
"754174","PL","Poland","Subcarpathian Voivodeship","Zagorzyce"
"754195","PL","Poland","Subcarpathian Voivodeship","Zagorz"
"754210","PL","Poland","Świętokrzyskie","Zagnansk"
"754315","PL","Poland","Mazovia","Zaborow"
"754319","PL","Poland","Subcarpathian Voivodeship","Zaborow"
"754331","PL","Poland","Podlasie","Zabłudów"
"754351","PL","Poland","Mazovia","Ząbki"
"754364","PL","Poland","Lesser Poland Voivodeship","Zabierzow Bochenski"
"754386","PL","Poland","Mazovia","Gmina Żabia Wola"
"754451","PL","Poland","Mazovia","Wyszogrod"
"754454","PL","Poland","Mazovia","Wyszków"
"754479","PL","Poland","Podlasie","Wysokie Mazowieckie"
"754730","PL","Poland","Subcarpathian Voivodeship","Wrocanka"
"754752","PL","Poland","Warmia-Masuria","Woszczele"
"754800","PL","Poland","Mazovia","Wołomin"
"755034","PL","Poland","Mazovia","Wolka"
"755058","PL","Poland","Mazovia","Wolica"
"755145","PL","Poland","Lesser Poland Voivodeship","Wola Rzedzinska"
"755184","PL","Poland","Mazovia","Wola Pawlowska"
"755330","PL","Poland","Mazovia","Wola"
"755345","PL","Poland","Warmia-Masuria","Wojtowo"
"755390","PL","Poland","Lesser Poland Voivodeship","Wojnicz"
"755474","PL","Poland","Lublin","Wlodawa"
"755692","PL","Poland","Mazovia","Wilga"
"755697","PL","Poland","Świętokrzyskie","Wilczyce"
"755861","PL","Poland","Lesser Poland Voivodeship","Wieloglowy"
"755886","PL","Poland","Mazovia","Wieliszew"
"755888","PL","Poland","Warmia-Masuria","Wieliczki"
"755889","PL","Poland","Lesser Poland Voivodeship","Wieliczka"
"755943","PL","Poland","Lesser Poland Voivodeship","Widnica"
"755946","PL","Poland","Subcarpathian Voivodeship","Widelka"
"756045","PL","Poland","Lesser Poland Voivodeship","Wegrzce Wielkie"
"756046","PL","Poland","Mazovia","Węgrów"
"756084","PL","Poland","Lesser Poland Voivodeship","Wawrzenczyce"
"756091","PL","Poland","Lublin","Wawolnica"
"756093","PL","Poland","Łódź Voivodeship","Wawal"
"756120","PL","Poland","Podlasie","Wasilkow"
"756123","PL","Poland","Mazovia","Wasewo"
"756135","PL","Poland","Mazovia","Warsaw"
